1007064,CE-S550,7,45,2.32,1067,09/06/2001 14:34
1007065,CE-S550,7,50,2.32,1079,09/06/2001 14:34
1007066,CE-S550,7,55,2.32,1090,09/06/2001 14:34
1007067,CE-S550,7,60,2.32,1102,09/06/2001 14:34
1007068,CE-S550,7,65,2.32,1114,09/06/2001 14:34
1007069,CE-S550,7,70,2.32,1125,09/06/2001 14:34
1007070,CE-S550,7,75,2.32,1137,09/06/2001 14:34
1007071,CE-S550,7,80,2.32,1148,09/06/2001 14:34
1007072,CE-S550,7,85,2.32,1160,09/06/2001 14:34
1007073,CE-S550,7,90,2.32,1172,09/06/2001 14:34
1007074,CE-S550,7,95,2.32,1183,09/06/2001 14:34
1007075,CE-S550,7,100,2.32,1195,09/06/2001 14:34
1007076,CE-560,1,-100,3.73,1039,09/06/2001 14:34
1007077,CE-560,1,-95,3.73,1057,09/06/2001 14:34
1007078,CE-560,1,-90,3.73,1076,09/06/2001 14:34
1007079,CE-560,1,-85,3.73,1095,09/06/2001 14:34
1007080,CE-560,1,-80,3.73,1113,09/06/2001 14:34
1007081,CE-560,1,-75,3.73,1132,09/06/2001 14:34
1007082,CE-560,1,-70,3.73,1151,09/06/2001 14:34
1007083,CE-560,1,-65,3.73,1169,09/06/2001 14:34
1007084,CE-560,1,-60,3.73,1188,09/06/2001 14:34
1007085,CE-560,1,-55,3.73,1207,09/06/2001 14:34
1007086,CE-560,1,-50,3.73,1225,09/06/2001 14:34
1007087,CE-560,1,-45,3.73,1244,09/06/2001 14:34
1007088,CE-560,1,-40,3.73,1263,09/06/2001 14:34
1007089,CE-560,1,-35,3.73,1281,09/06/2001 14:34
